------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:   Kp: 0.013000   KpAlt: 0.025000   Kd: 1.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision       10       |  PID I Precision:         70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID pAlt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
71762,0.00,-42,42,0,0,107.30,3244,1440,4535
71812,0.00,-42,42,0,0,107.30,3244,1440,4535
71862,0.00,-42,42,0,0,107.30,3244,1440,4535
71912,0.00,-42,42,0,0,107.30,3244,1440,4535
71962,0.00,-42,42,0,0,107.30,3244,1440,4535
72012,0.00,-42,42,0,0,107.30,3244,1440,4535
72062,0.00,-42,42,0,0,107.30,3244,1440,4535
72112,0.00,-42,42,0,0,107.30,3244,1440,4535
72162,0.00,-42,42,0,0,107.30,3244,1440,4535
72212,0.00,-42,42,0,0,107.30,3244,1440,4535
72262,0.00,-42,42,0,0,107.30,3244,1440,4535
72312,0.00,-42,42,0,0,107.30,3244,1440,4535
72363,0.00,-42,42,0,0,107.30,3244,1440,4535
72413,0.00,-42,42,0,0,107.30,3244,1440,4535
72463,0.00,-42,42,0,0,107.30,3244,1440,4535
72513,0.00,-42,42,0,0,107.30,3244,1440,4535
72563,0.00,-42,42,0,0,107.30,3244,1440,4535
72613,0.00,-42,42,0,0,107.30,3244,1440,4535
72663,0.00,-42,42,0,0,107.30,3244,1440,4535
72713,0.00,-42,42,0,0,107.30,3244,1440,4535
72763,0.00,-42,42,0,0,107.30,3244,1440,4535
72813,0.00,-42,42,0,0,107.30,3244,1440,4535
72863,0.00,-42,42,0,0,107.30,3244,1440,4535
72913,0.00,-42,42,0,0,107.30,3244,1440,4535
72963,0.00,-42,42,0,0,107.30,3244,1440,4535
73013,0.00,-42,42,0,0,107.30,3244,1440,4535
73063,0.00,-42,42,0,0,107.30,3244,1440,4535
73113,0.00,-42,42,0,0,107.30,3244,1440,4535
73163,0.00,-42,42,0,0,107.30,3244,1440,4535
73213,0.00,-42,42,0,0,107.30,3244,1440,4535
73263,0.00,-42,42,0,0,107.30,3244,1440,4535
73313,0.00,-42,42,0,0,107.30,3244,1440,4535
73363,0.00,-42,42,0,0,107.30,3244,1440,4535
73413,0.00,-42,42,0,0,107.30,3244,1440,4535
73463,0.00,-42,42,0,0,107.30,3244,1440,4535
73513,0.00,-42,42,0,0,107.30,3244,1440,4535
73563,0.00,-42,42,0,0,107.30,3244,1440,4535
73613,0.00,-42,42,0,0,107.30,3244,1440,4535
73663,0.00,-42,42,0,0,107.30,3244,1440,4535
73713,0.00,-42,42,0,0,107.30,3244,1440,4535
73763,0.00,-42,42,0,0,107.30,3244,1440,4535
73814,0.00,-42,42,0,0,107.30,3244,1440,4535
73864,0.00,-42,42,0,0,107.30,3244,1440,4535
73914,0.00,-42,42,0,0,107.30,3244,1440,4535
73964,0.00,-42,42,0,0,107.30,3244,1440,4535
74014,0.00,-42,42,0,0,107.30,3244,1440,4535
74064,0.00,-42,42,0,0,107.30,3244,1440,4535
74114,0.00,-42,42,0,0,107.30,3244,1440,4535
74164,0.00,-42,42,0,0,107.30,3244,1440,4535
74214,0.00,-42,42,0,0,107.30,3244,1440,4535
74264,0.00,-42,42,0,0,107.30,3244,1440,4535
74314,0.00,-42,42,0,0,107.30,3244,1440,4535
74364,0.00,-42,42,0,0,107.30,3244,1440,4535
74414,0.00,-42,42,0,0,107.30,3244,1440,4535
74464,0.00,-42,42,0,0,107.30,3244,1440,4535
74514,0.00,-42,42,0,0,107.30,3244,1440,4535
74564,0.00,-42,42,0,0,107.30,3244,1440,4535
74614,0.00,-42,42,0,0,107.30,3244,1440,4535
74664,0.00,-42,42,0,0,107.30,3244,1440,4535
74714,0.00,-42,42,0,0,107.30,3244,1440,4535
74764,0.00,-42,42,0,0,107.30,3244,1440,4535
74814,0.00,-42,42,0,0,107.30,3244,1440,4535
74864,0.00,-42,42,0,0,107.30,3244,1440,4535
74914,0.00,-42,42,0,0,107.30,3244,1440,4535
74964,0.00,-42,42,0,0,107.30,3244,1440,4535
75014,0.00,-42,42,0,0,107.30,3244,1440,4535
75064,0.00,-42,42,0,0,107.30,3244,1440,4535
75114,0.00,-42,42,0,0,107.30,3244,1440,4535
75164,0.00,-42,42,0,0,107.30,3244,1440,4535
75214,0.00,-42,42,0,0,107.30,3244,1440,4535
75264,0.00,-42,42,0,0,107.30,3244,1440,4535
75314,0.00,-42,42,0,0,107.30,3244,1440,4535
75364,0.00,-42,42,0,0,107.30,3244,1440,4535
75414,0.00,-42,42,0,0,107.30,3244,1440,4535
75464,0.00,-42,42,0,0,107.30,3244,1440,4535
75514,0.00,-42,42,0,0,107.30,3244,1440,4535
75564,0.00,-42,42,0,0,107.30,3244,1440,4535
75614,0.00,-42,42,0,0,107.30,3244,1440,4535
75664,0.00,-42,42,0,0,107.30,3244,1440,4535
75714,0.00,-42,42,0,0,107.30,3244,1440,4535
75764,0.00,-42,42,0,0,107.30,3244,1440,4535
75814,0.00,-42,42,0,0,107.30,3244,1440,4535
75864,0.00,-42,42,0,0,107.30,3244,1440,4535
75914,0.00,-42,42,0,0,107.30,3244,1440,4535
75964,0.00,-42,42,0,0,107.30,3244,1440,4535
76014,0.00,-42,42,0,0,107.30,3244,1440,4535
76064,0.00,-42,42,0,0,107.30,3244,1440,4535
76114,0.00,-42,42,0,0,107.30,3244,1440,4535
76164,0.00,-42,42,0,0,107.30,3244,1440,4535
76214,0.00,-42,42,0,0,107.30,3244,1440,4535
76264,0.00,-42,42,0,0,107.30,3244,1440,4535
76314,0.00,-42,42,0,0,107.30,3244,1440,4535
76364,0.00,-42,42,0,0,107.30,3244,1440,4535
76414,0.00,-42,42,0,0,107.30,3244,1440,4535
76464,0.00,-42,42,0,0,107.30,3244,1440,4535
76514,0.00,-42,42,0,0,107.30,3244,1440,4535
76564,0.00,-42,42,0,0,107.30,3244,1440,4535
76614,0.00,-42,42,0,0,107.30,3244,1440,4535
76664,0.00,-42,42,0,0,107.30,3244,1440,4535
76715,0.00,-42,42,0,0,107.30,3244,1440,4535
76765,0.00,-42,42,0,0,107.30,3244,1440,4535
76815,0.00,-42,42,0,0,107.30,3244,1440,4535
76865,0.00,-42,42,0,0,107.30,3244,1440,4535
76915,0.00,-42,42,0,0,107.30,3244,1440,4535
76965,0.00,-42,42,0,0,107.30,3244,1440,4535
77015,0.00,-42,42,0,0,107.30,3244,1440,4535
77065,0.00,-42,42,0,0,107.30,3244,1440,4535
77115,0.00,-42,42,0,0,107.30,3244,1440,4535
77165,0.00,-42,42,0,0,107.30,3244,1440,4535
77215,0.00,-42,42,0,0,107.30,3244,1440,4535
77265,0.00,-42,42,0,0,107.30,3244,1440,4535
77315,0.00,-42,42,0,0,107.30,3244,1440,4535
77365,0.00,-42,42,0,0,107.30,3244,1440,4535
77415,0.00,-42,42,0,0,107.30,3244,1440,4535
77465,0.00,-42,42,0,0,107.30,3244,1440,4535
77515,0.00,-42,42,0,0,107.30,3244,1440,4535
77565,0.00,-42,42,0,0,107.30,3244,1440,4535
77615,0.00,-42,42,0,0,107.30,3244,1440,4535
77665,0.00,-42,42,0,0,107.30,3244,1440,4535
77715,0.00,-42,42,0,0,107.30,3244,1440,4535
77765,0.00,-42,42,0,0,107.30,3244,1440,4535
77815,0.00,-42,42,0,0,107.30,3244,1440,4535
77865,0.00,-42,42,0,0,107.30,3244,1440,4535
77915,0.00,-42,42,0,0,107.30,3244,1440,4535
77965,0.00,-42,42,0,0,107.30,3244,1440,4535
78015,0.00,-42,42,0,0,107.30,3244,1440,4535
78065,0.00,-42,42,0,0,107.30,3244,1440,4535
78115,0.00,-42,42,0,0,107.30,3244,1440,4535
78166,0.00,-42,42,0,0,107.30,3244,1440,4535
78216,0.00,-42,42,0,0,107.30,3244,1440,4535
78266,0.00,-42,42,0,0,107.30,3244,1440,4535
78316,0.00,-42,42,0,0,107.30,3244,1440,4535
78366,0.00,-42,42,0,0,107.30,3244,1440,4535
78416,0.00,-42,42,0,0,107.30,3244,1440,4535
78466,0.00,-42,42,0,0,107.30,3244,1440,4535
78516,0.00,-42,42,0,0,107.30,3244,1440,4535
78566,0.00,-42,42,0,0,107.30,3244,1440,4535
78616,0.00,-42,42,0,0,107.30,3244,1440,4535
78666,0.00,-42,42,0,0,107.30,3244,1440,4535
78716,0.00,-42,42,0,0,107.30,3244,1440,4535
78766,0.00,-42,42,0,0,107.30,3244,1440,4535
78816,0.00,-42,42,0,0,107.30,3244,1440,4535
78866,0.00,-42,42,0,0,107.30,3244,1440,4535
78916,0.00,-42,42,0,0,107.30,3244,1440,4535
78966,0.00,-42,42,0,0,107.30,3244,1440,4535
79016,0.00,-42,42,0,0,107.30,3244,1440,4535
79066,0.00,-42,42,0,0,107.30,3244,1440,4535
79116,0.00,-42,42,0,0,107.30,3244,1440,4535
79166,0.00,-42,42,0,0,107.30,3244,1440,4535
79216,0.00,-42,42,0,0,107.30,3244,1440,4535
79266,0.00,-42,42,0,0,107.30,3244,1440,4535
79316,0.00,-42,42,0,0,107.30,3244,1440,4535
79366,0.00,-42,42,0,0,107.30,3244,1440,4535
79416,0.00,-42,42,0,0,107.30,3244,1440,4535
79466,0.00,-42,42,0,0,107.30,3244,1440,4535
79516,0.00,-42,42,0,0,107.30,3244,1440,4535
79566,0.00,-42,42,0,0,107.30,3244,1440,4535
79616,0.00,-42,42,0,0,107.30,3244,1440,4535
79666,0.00,-42,42,0,0,107.30,3244,1440,4535
79716,0.00,-42,42,0,0,107.30,3244,1440,4535
79766,0.00,-42,42,0,0,107.30,3244,1440,4535
79816,0.00,-42,42,0,0,107.30,3244,1440,4535
79866,0.00,-42,42,0,0,107.30,3244,1440,4535
79916,0.00,-42,42,0,0,107.30,3244,1440,4535
79966,0.00,-42,42,0,0,107.30,3244,1440,4535
80016,0.00,-42,42,0,0,107.30,3244,1440,4535
80066,0.00,-42,42,0,0,107.30,3244,1440,4535
80116,0.00,-42,42,0,0,107.30,3244,1440,4535
80166,0.00,-42,42,0,0,107.30,3244,1440,4535
80216,0.00,-42,42,0,0,107.30,3244,1440,4535
80266,0.00,-42,42,0,0,107.30,3244,1440,4535
80316,0.00,-42,42,0,0,107.30,3244,1440,4535
80366,0.00,-42,42,0,0,107.30,3244,1440,4535
80416,0.00,-42,42,0,0,107.30,3244,1440,4535
80466,0.00,-42,42,0,0,107.30,3244,1440,4535
80516,0.00,-42,42,0,0,107.30,3244,1440,4535
80566,0.00,-42,42,0,0,107.30,3244,1440,4535
80616,0.00,-42,42,0,0,107.30,3244,1440,4535
80666,0.00,-42,42,0,0,107.30,3244,1440,4535
80716,0.00,-42,42,0,0,107.30,3244,1440,4535
80766,0.00,-42,42,0,0,107.30,3244,1440,4535
80816,0.00,-42,42,0,0,107.30,3244,1440,4535
80866,0.00,-42,42,0,0,107.30,3244,1440,4535
80916,0.00,-42,42,0,0,107.30,3244,1440,4535
80966,0.00,-42,42,0,0,107.30,3244,1440,4535
81016,0.00,-42,42,0,0,107.30,3244,1440,4535
81067,0.00,-42,42,0,0,107.30,3244,1440,4535
81117,0.00,-42,42,0,0,107.30,3244,1440,4535
81167,0.00,-42,42,0,0,107.30,3244,1440,4535
81217,0.00,-42,42,0,0,107.30,3244,1440,4535
81267,0.00,-42,42,0,0,107.30,3244,1440,4535
81317,0.00,-42,42,0,0,107.30,3244,1440,4535
81367,0.00,-42,42,0,0,107.30,3244,1440,4535
81417,0.00,-42,42,0,0,107.30,3244,1440,4535
81467,0.00,-42,42,0,0,107.30,3244,1440,4535
81517,0.00,-42,42,0,0,107.30,3244,1440,4535
81567,0.00,-42,42,0,0,107.30,3244,1440,4535
81617,0.00,-42,42,0,0,107.30,3244,1440,4535
81667,0.00,-42,42,0,0,107.30,3244,1440,4535
81717,0.00,-42,42,0,0,107.30,3244,1440,4535
81767,0.00,-42,42,0,0,107.30,3244,1440,4535
81817,0.00,-42,42,0,0,107.30,3244,1440,4535
81867,0.00,-42,42,0,0,107.30,3244,1440,4535
81917,0.00,-42,42,0,0,107.30,3244,1440,4535
81967,0.00,-42,42,0,0,107.30,3244,1440,4535
82017,0.00,-42,42,0,0,107.30,3244,1440,4535
82067,0.00,-42,42,0,0,107.30,3244,1440,4535
82117,0.00,-42,42,0,0,107.30,3244,1440,4535
82167,0.00,-42,42,0,0,107.30,3244,1440,4535
82217,0.00,-42,42,0,0,107.30,3244,1440,4535
82267,0.00,-42,42,0,0,107.30,3244,1440,4535
82317,0.00,-42,42,0,0,107.30,3244,1440,4535
82367,0.00,-42,42,0,0,107.30,3244,1440,4535
82417,0.00,-42,42,0,0,107.30,3244,1440,4535
82467,0.00,-42,42,0,0,107.30,3244,1440,4535
82518,0.00,-42,42,0,0,107.30,3244,1440,4535
82568,0.00,-42,42,0,0,107.30,3244,1440,4535
82618,0.00,-42,42,0,0,107.30,3244,1440,4535
82668,0.00,-42,42,0,0,107.30,3244,1440,4535
82718,0.00,-42,42,0,0,107.30,3244,1440,4535
82768,0.00,-42,42,0,0,107.30,3244,1440,4535
82818,0.00,-42,42,0,0,107.30,3244,1440,4535
82868,0.00,-42,42,0,0,107.30,3244,1440,4535
82918,0.00,-42,42,0,0,107.30,3244,1440,4535
82968,0.00,-42,42,0,0,107.30,3244,1440,4535
83018,0.00,-42,42,0,0,107.30,3244,1440,4535
83068,0.00,-42,42,0,0,107.30,3244,1440,4535
83118,0.00,-42,42,0,0,107.30,3244,1440,4535
83168,0.00,-42,42,0,0,107.30,3244,1440,4535
83218,0.00,-42,42,0,0,107.30,3244,1440,4535
83268,0.00,-42,42,0,0,107.30,3244,1440,4535
83318,0.00,-42,42,0,0,107.30,3244,1440,4535
83368,0.00,-42,42,0,0,107.30,3244,1440,4535
83418,0.00,-42,42,0,0,107.30,3244,1440,4535
83468,0.00,-42,42,0,0,107.30,3244,1440,4535
83518,0.00,-42,42,0,0,107.30,3244,1440,4535
83568,0.00,-42,42,0,0,107.30,3244,1440,4535
83618,0.00,-42,42,0,0,107.30,3244,1440,4535
83668,0.00,-42,42,0,0,107.30,3244,1440,4535
83718,0.00,-42,42,0,0,107.30,3244,1440,4535
83768,0.00,-42,42,0,0,107.30,3244,1440,4535
83818,0.00,-42,42,0,0,107.30,3244,1440,4535
83868,0.00,-42,42,0,0,107.30,3244,1440,4535
83918,0.00,-42,42,0,0,107.30,3244,1440,4535
83968,0.00,-42,42,0,0,107.30,3244,1440,4535
84018,0.00,-42,42,0,0,107.30,3244,1440,4535
84068,0.00,-42,42,0,0,107.30,3244,1440,4535
84118,0.00,-42,42,0,0,107.30,3244,1440,4535
84168,0.00,-42,42,0,0,107.30,3244,1440,4535
84218,0.00,-42,42,0,0,107.30,3244,1440,4535
84268,0.00,-42,42,0,0,107.30,3244,1440,4535
84318,0.00,-42,42,0,0,107.30,3244,1440,4535
84368,0.00,-42,42,0,0,107.30,3244,1440,4535
84418,0.00,-42,42,0,0,107.30,3244,1440,4535
84468,0.00,-42,42,0,0,107.30,3244,1440,4535
84518,0.00,-42,42,0,0,107.30,3244,1440,4535
84568,0.00,-42,42,0,0,107.30,3244,1440,4535
84618,0.00,-42,42,0,0,107.30,3244,1440,4535
84668,0.00,-42,42,0,0,107.30,3244,1440,4535
84718,0.00,-42,42,0,0,107.30,3244,1440,4535
84768,0.00,-42,42,0,0,107.30,3244,1440,4535
84818,0.00,-42,42,0,0,107.30,3244,1440,4535
84868,0.00,-42,42,0,0,107.30,3244,1440,4535
84918,0.00,-42,42,0,0,107.30,3244,1440,4535
84968,0.00,-42,42,0,0,107.30,3244,1440,4535
85018,0.00,-42,42,0,0,107.30,3244,1440,4535
85068,0.00,-42,42,0,0,107.30,3244,1440,4535
85118,0.00,-42,42,0,0,107.30,3244,1440,4535
85168,0.00,-42,42,0,0,107.30,3244,1440,4535
85218,0.00,-42,42,0,0,107.30,3244,1440,4535
85268,0.00,-42,42,0,0,107.30,3244,1440,4535
85318,0.00,-42,42,0,0,107.30,3244,1440,4535
85368,0.00,-42,42,0,0,107.30,3244,1440,4535
85419,0.00,-42,42,0,0,107.30,3244,1440,4535
85469,0.00,-42,42,0,0,107.30,3244,1440,4535
85519,0.00,-42,42,0,0,107.30,3244,1440,4535
85569,0.00,-42,42,0,0,107.30,3244,1440,4535
85619,0.00,-42,42,0,0,107.30,3244,1440,4535
85669,0.00,-42,42,0,0,107.30,3244,1440,4535
85719,0.00,-42,42,0,0,107.30,3244,1440,4535
85769,0.00,-42,42,0,0,107.30,3244,1440,4535
85819,0.00,-42,42,0,0,107.30,3244,1440,4535
85869,0.00,-42,42,0,0,107.30,3244,1440,4535
85919,0.00,-42,42,0,0,107.30,3244,1440,4535
