------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:   Kp: 0.013000   KpAlt: 0.030000   Kd: 1.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision       10       |  PID I Precision:         70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID pAlt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
36674,2082.18,3,19,0,1,46.99,7003,653,9229
36724,2035.00,13,20,0,1,44.58,7042,653,9230
36774,2029.77,0,20,0,0,5.23,7062,653,9230
36824,2008.57,2,20,0,-2,-60.77,7103,653,9234
36874,1928.27,16,21,0,0,14.99,7145,653,9236
36924,1885.84,5,22,0,1,42.42,7167,653,9237
36974,1833.96,23,22,0,1,48.57,7211,653,9238
37024,1831.28,22,22,0,0,2.69,7233,653,9238
37074,1782.95,23,23,0,0,3.18,7279,653,9239
37124,1735.51,25,24,0,1,47.45,7303,653,9240
37174,1686.72,25,24,0,1,45.98,7351,653,9241
37224,1681.80,24,24,0,0,4.92,7375,653,9241
37274,1636.48,26,25,0,1,45.32,7400,653,9242
37324,1586.29,27,26,0,1,45.38,7451,653,9243
37374,1584.28,26,26,0,0,2.01,7477,653,9243
37424,1533.12,27,26,0,1,51.17,7503,653,9244
37474,1532.80,26,26,0,0,0.31,7529,653,9244
37524,1548.47,23,26,0,-3,-125.18,7583,653,9249
37574,1429.52,30,28,0,2,118.94,7611,653,9251
37624,1432.53,28,28,0,0,-3.00,7639,653,9251
37675,1379.69,29,28,0,1,52.84,7667,653,9252
37725,1379.94,28,28,0,0,-0.25,7695,653,9252
37775,1325.91,30,29,0,1,54.04,7724,653,9253
37825,1291.88,30,30,0,0,15.31,7783,653,9253
37875,1273.78,30,30,0,0,18.10,7813,653,9253
37925,1218.52,31,30,0,1,55.26,7843,653,9254
37975,1219.61,30,30,0,0,-1.09,7873,653,9254
38025,1159.91,32,31,0,1,59.70,7904,653,9255
38075,1168.50,31,31,0,0,-8.58,7935,653,9255
38125,1168.50,31,31,0,0,-8.58,7935,653,9255
38175,1096.81,33,32,0,1,71.69,7967,653,9256
38225,1118.57,32,32,0,0,-21.76,7999,653,9256
38275,1056.41,34,33,0,1,62.16,8032,653,9257
38325,1047.56,33,33,0,0,8.85,8065,653,9257
38375,981.80,35,34,0,1,65.76,8099,653,9258
38425,986.97,33,33,0,0,-5.17,8132,653,9258
38475,986.97,33,33,0,0,-5.17,8132,653,9258
38525,926.21,34,34,0,0,60.76,8166,653,9258
38575,922.74,34,34,0,0,3.48,8200,653,9258
38625,862.91,35,35,0,0,59.82,8235,653,9258
38675,862.91,35,35,0,0,59.82,8235,653,9258
38725,854.36,35,35,0,0,8.55,8270,653,9258
38775,794.49,36,36,0,0,59.87,8306,653,9258
38825,794.49,36,36,0,0,59.87,8306,653,9258
38875,777.60,36,36,0,0,16.89,8342,653,9258
38925,713.61,37,37,0,0,64.00,8379,653,9258
38975,713.61,37,37,0,0,64.00,8379,653,9258
39025,692.46,37,37,0,0,21.15,8416,653,9258
39075,692.46,37,37,0,0,21.15,8416,653,9258
39126,623.83,38,38,0,0,68.63,8454,653,9258
39176,623.83,38,38,0,0,68.63,8454,653,9258
39226,597.25,39,39,0,0,26.58,8493,653,9258
39276,597.25,39,39,0,0,26.58,8493,653,9258
39326,517.19,40,40,0,0,80.06,8533,653,9258
39376,517.19,40,40,0,0,80.06,8533,653,9258
39426,517.19,40,40,0,0,80.06,8533,653,9258
39476,480.20,40,40,0,0,36.99,8573,653,9258
39526,480.20,40,40,0,0,36.99,8573,653,9258
39576,480.20,40,40,0,0,36.99,8573,653,9258
39626,379.01,41,41,0,0,101.19,8614,653,9258
39676,379.01,41,41,0,0,101.19,8614,653,9258
39726,379.01,41,41,0,0,101.19,8614,653,9258
39776,379.01,41,41,0,0,101.19,8614,653,9258
39826,307.70,42,42,0,0,71.31,8656,653,9258
39876,307.70,42,42,0,0,71.31,8656,653,9258
39926,307.70,42,42,0,0,71.31,8656,653,9258
39976,307.70,42,42,0,0,71.31,8656,653,9258
