------ Microcontroller Engine Governor - Version: 1.13 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.010000   Ki: 0.000000   Kd: 3.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        120       |  PID I Precision:         140
                             |
Start Steps:         900     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
87,inf,0,0,0,0
137,3684.60,0,0,0,0
187,3623.19,0,0,0,0
237,3670.17,0,0,0,0
287,3654.08,0,0,0,0
337,3646.09,0,0,0,0
387,3639.01,0,0,0,0
437,3656.75,0,0,0,0
487,3630.20,0,0,0,0
537,3684.60,0,0,0,0
587,3646.09,0,0,0,0
637,3677.37,0,0,0,0
687,3661.22,0,0,0,0
737,3654.08,0,0,0,0
787,3646.09,0,0,0,0
837,3689.13,0,0,0,0
887,3653.19,0,0,0,0
937,3654.08,0,0,0,0
987,3677.37,0,0,0,0
1037,3638.13,0,0,0,0
1087,3692.76,0,0,0,0
1137,3631.08,0,0,0,0
1187,3669.28,0,0,0,0
1238,3649.63,0,0,0,0
1288,3653.19,0,0,0,0
1338,3637.25,0,0,0,0
1388,3669.28,0,0,0,0
1438,3631.08,0,0,0,0
1488,3685.50,0,0,0,0
1538,3669.28,0,0,0,0
1588,3671.07,0,0,0,0
1638,3657.64,0,0,0,0
1688,3702.79,0,0,0,0
1738,3631.08,0,0,0,0
1788,3685.50,0,0,0,0
1838,3662.11,0,0,0,0
1888,3700.96,0,0,0,0
1938,3669.28,0,0,0,0
1988,3693.67,0,0,0,0
2038,3671.97,0,0,0,0
2088,3644.31,0,0,0,0
2138,3669.28,0,0,0,0
2188,3653.19,0,0,0,0
2238,3692.76,0,0,0,0
2288,3623.19,0,0,0,0
2338,3676.47,0,0,0,0
2388,3638.13,0,0,0,0
2438,3619.69,0,0,0,0
2488,3631.08,0,0,0,0
2538,3623.19,0,0,0,0
2588,3615.33,0,0,0,0
2638,3661.22,0,0,0,0
2688,3637.25,0,0,0,0
2738,3677.37,0,0,0,0
2788,3662.11,0,0,0,0
2838,3654.08,0,0,0,0
2888,3631.08,0,0,0,0
