------ Microcontroller Engine Governor - Version: 1.13 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.010000   Ki: 0.005000   Kd: 3.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         900     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
87,inf,0,0,0,0
137,3695.49,0,0,0,0
187,3685.50,0,0,0,0
237,3707.36,0,0,0,0
287,3676.47,0,0,0,0
337,3724.86,0,0,0,0
387,3705.53,0,0,0,0
437,3754.69,0,0,0,0
487,3715.63,0,0,0,0
537,3735.99,0,0,0,0
587,3696.40,0,0,0,0
637,3715.63,0,0,0,0
687,3686.41,0,0,0,0
737,3685.50,0,0,0,0
787,3685.50,0,0,0,0
837,3736.92,0,0,0,0
887,3726.71,0,0,0,0
937,3695.49,0,0,0,0
987,3704.62,0,0,0,0
1037,3685.50,0,0,0,0
1087,3695.49,0,0,0,0
1137,3686.41,0,0,0,0
1187,3676.47,0,0,0,0
1238,3674.67,0,0,0,0
1288,3666.59,0,0,0,0
1338,3656.75,0,0,0,0
1388,3686.41,0,0,0,0
1438,3724.86,0,0,0,0
1488,3714.71,0,0,0,0
1538,3705.53,0,0,0,0
1588,3686.41,0,0,0,0
1638,3735.99,0,0,0,0
1688,3726.71,0,0,0,0
1738,3744.38,0,0,0,0
1788,3735.06,0,0,0,0
1838,3705.53,0,0,0,0
1888,3695.49,0,0,0,0
1938,3695.49,0,0,0,0
1988,3724.86,0,0,0,0
2038,3705.53,0,0,0,0
2088,3744.38,0,0,0,0
2138,3725.78,0,0,0,0
2188,3725.78,0,0,0,0
2238,3705.53,0,0,0,0
2288,3725.78,0,0,0,0
2338,3714.71,0,0,0,0
2388,3706.45,0,0,0,0
2438,3695.49,0,0,0,0
2488,3726.71,0,0,0,0
2538,3744.38,0,0,0,0
2588,3724.86,0,0,0,0
2638,3745.32,0,0,0,0
2688,3686.41,0,0,0,0
2738,3735.99,0,0,0,0
2788,3714.71,0,0,0,0
2838,3745.32,0,0,0,0
2888,3705.53,0,0,0,0
2938,3705.53,0,0,0,0
2988,3706.45,0,0,0,0
