------ Microcontroller Engine Governor - Version: 1.13 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.020000   Ki: 0.005000   Kd: 7.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         500     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
87,inf,0,0,0,0
137,3586.80,0,0,0,0
187,3541.08,0,0,0,0
237,3554.50,0,0,0,0
287,3610.11,0,0,0,0
337,3583.37,0,0,0,0
387,3647.86,0,0,0,0
437,3598.85,0,0,0,0
487,3604.90,0,0,0,0
537,3582.52,0,0,0,0
587,3576.54,0,0,0,0
637,3573.13,0,0,0,0
687,3623.19,0,0,0,0
737,3610.11,0,0,0,0
787,3656.75,0,0,0,0
837,3646.09,0,0,0,0
887,3619.69,0,0,0,0
937,3619.69,0,0,0,0
987,3656.75,0,0,0,0
1037,3628.45,0,0,0,0
1087,3628.45,0,0,0,0
1137,3656.75,0,0,0,0
1187,3638.13,0,0,0,0
1238,3618.82,0,0,0,0
1288,3619.69,0,0,0,0
1338,3623.19,0,0,0,0
1388,3601.44,0,0,0,0
1438,3638.13,0,0,0,0
1488,3638.13,0,0,0,0
1538,3666.59,0,0,0,0
1588,3657.64,0,0,0,0
1638,3705.53,0,0,0,0
1688,3675.57,0,0,0,0
1738,3657.64,0,0,0,0
1788,3638.13,0,0,0,0
1838,3610.11,0,0,0,0
1888,3575.69,0,0,0,0
1938,3612.72,0,0,0,0
1988,3581.66,0,0,0,0
2038,3632.84,0,0,0,0
2088,3619.69,0,0,0,0
2138,3656.75,0,0,0,0
2188,3600.58,0,0,0,0
2238,3628.45,0,0,0,0
2288,3610.11,0,0,0,0
2338,3644.31,0,0,0,0
2388,3566.33,0,0,0,0
2438,3573.98,0,0,0,0
2488,3591.09,0,0,0,0
2538,3623.19,0,0,0,0
2588,3608.37,0,0,0,0
2638,3622.31,0,0,0,0
2688,3591.09,0,0,0,0
2738,3647.86,0,0,0,0
2788,3638.13,0,0,0,0
2838,3653.19,0,0,0,0
2888,3656.75,0,0,0,0
2938,3628.45,0,0,0,0
2988,3582.52,0,0,0,0
3038,3621.44,0,0,0,0
3088,3541.08,0,0,0,0
3138,3594.54,0,0,0,0
3188,3590.23,0,0,0,0
3238,3623.19,0,0,0,0
3288,3610.11,0,0,0,0
3338,3637.25,0,0,0,0
3388,3609.24,0,0,0,0
3438,3638.13,0,0,0,0
