------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.030000   Ki: 0.000000   Kd: 12.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
14951,3589.38,0,0,0,0,22.47
15001,3611.85,0,0,0,0,-27.62
15051,3589.38,0,0,0,0,32.06
15101,3585.94,0,0,0,0,-29.76
15151,3556.19,0,1,0,0,26.33
15201,3561.25,0,1,0,0,8.48
15251,3562.95,0,1,0,0,24.71
15301,3580.81,0,0,0,0,-24.62
15351,3573.13,0,0,0,0,23.13
15401,3593.67,0,0,0,0,-19.69
15451,3565.49,0,1,0,0,7.64
15501,3622.31,0,0,0,0,-45.78
15551,3596.26,0,0,0,0,33.94
15601,3606.64,0,0,0,0,-50.45
15651,3586.80,0,0,0,0,34.64
15702,3638.13,0,-1,0,0,-38.42
15752,3627.57,0,0,0,0,24.73
15802,3659.43,0,-1,0,0,-18.65
15852,3643.43,0,-1,0,0,35.75
15902,3655.86,0,-1,0,0,-36.17
15952,3653.19,0,-1,0,0,25.99
16002,3655.86,0,-1,0,0,-25.66
16052,3611.85,0,0,0,0,31.58
16102,3658.54,0,-1,0,0,-30.09
16152,3621.44,0,0,0,0,19.34
16202,3636.36,0,-1,0,0,-14.92
16252,3563.79,0,1,0,0,19.58
16302,3602.31,0,0,0,0,-29.18
16352,3550.30,0,1,0,0,14.34
16402,3537.74,0,1,0,0,7.53
16452,3527.75,0,2,0,0,35.19
16502,3547.78,0,1,0,0,-32.43
16552,3530.24,0,2,0,0,31.01
16602,3553.66,0,1,0,0,-32.53
16652,3529.41,0,2,0,0,30.15
16702,3558.72,0,1,0,0,-5.06
16752,3554.50,0,1,0,0,22.04
16802,3612.72,0,0,0,0,-40.44
16852,3608.37,0,0,0,0,4.35
16902,3629.32,0,0,0,0,-20.95
16952,3620.56,0,0,0,0,15.80
17002,3672.87,0,-2,0,0,-44.42
17052,3645.20,0,-1,0,0,24.97
17102,3699.14,0,-2,0,0,-37.03
17152,3640.78,0,-1,0,0,14.19
17202,3680.98,0,-2,0,0,-27.79
17252,3671.97,0,-2,0,0,17.16
17302,3631.08,0,0,0,0,23.89
17352,3606.64,0,0,0,0,20.06
17402,3601.44,0,0,0,0,-12.92
17452,3587.66,0,0,0,0,15.51
17502,3580.81,0,0,0,0,5.14
17552,3565.49,0,1,0,0,11.90
17602,3539.41,0,1,0,0,26.08
17652,3538.57,0,1,0,0,23.53
17702,3585.94,0,0,0,0,-32.28
17752,3512.88,1,2,0,0,26.52
17802,3560.41,0,1,0,0,-40.93
17852,3569.73,0,0,0,0,-39.49
17902,3554.50,0,1,0,0,174.06
17952,3604.04,0,0,0,0,2.60
18002,3595.40,0,0,0,0,28.67
18052,3638.13,0,-1,0,0,15.06
18102,3778.34,0,-5,0,0,51572.22
18152,3693.67,0,-2,0,0,55.39
18202,3610.98,0,0,0,0,296.29
18252,3618.82,0,0,0,0,39.72
18302,3617.07,0,0,0,0,-10.44
18352,3630.20,0,0,0,0,-28.76
18402,3652.30,0,-1,0,0,-36.10
18452,3597.98,0,0,0,0,9.52
18502,3607.50,0,0,0,0,-3.47
18552,3596.26,0,0,0,0,24.30
18603,3653.19,0,-1,0,0,-43.95
18653,3619.69,0,0,0,0,43.31
18703,3622.31,0,0,0,0,-34.66
18753,3579.95,0,0,0,0,31.02
18803,3596.26,0,0,0,0,-36.70
18853,3546.10,0,1,0,0,38.13
18903,3561.25,0,1,0,0,20.41
18953,3596.26,0,0,0,0,153.74
19003,3586.80,0,0,0,0,156.65
19053,3605.77,0,0,0,0,73.41
19103,3604.90,0,0,0,0,77.89
19153,3645.20,0,-1,0,0,98.25
19203,3624.06,0,0,0,0,272.04
19253,3658.54,0,-1,0,0,137.01
19303,3591.09,0,0,0,0,318.21
19353,3617.94,0,0,0,0,31.69
19403,3662.11,0,-1,0,0,-34.54
19453,3643.43,0,-1,0,0,29.44
19503,3669.28,0,-2,0,0,-19.64
19553,3597.98,0,0,0,0,32.22
19603,3634.60,0,-1,0,0,-15.78
19653,3609.24,0,0,0,0,36.85
19703,3605.77,0,0,0,0,-41.98
19753,3583.37,0,0,0,0,141.48
19803,3592.81,0,0,0,0,-15.42
19853,3572.28,0,0,0,0,23.98
19903,3602.31,0,0,0,0,-16.36
19953,3574.83,0,0,0,0,18.84
20003,3596.26,0,0,0,0,-32.47
20054,3571.43,0,0,0,0,23.11
20104,3565.49,0,1,0,0,14.47
20154,3753.75,0,-4,0,0,-23.34
20204,3737.85,0,-4,0,0,-12.07
20254,3618.82,0,0,0,0,15.78
20304,3633.72,0,-1,0,0,-5.27
20354,3628.45,0,0,0,0,26.52
20404,3642.54,0,-1,0,0,-31.57
20454,3619.69,0,0,0,0,26.40
20504,3619.69,0,0,0,0,-31.17
20554,3610.11,0,0,0,0,30.67
20604,3655.86,0,-1,0,0,-36.17
20654,3645.20,0,-1,0,0,33.98
20704,3599.71,0,0,0,0,31.37
20754,3584.23,0,0,0,0,27.62
20804,3594.54,0,0,0,0,-1.72
20854,3575.69,0,0,0,0,27.49
20904,3617.07,0,0,0,0,-34.56
20954,3575.69,0,0,0,0,12.83
21004,3631.08,0,0,0,0,-44.28
21054,3561.25,0,1,0,0,13.58
21104,3579.95,0,0,0,0,-11.07
21154,3578.24,0,0,0,0,-22.06
21204,3513.70,0,2,0,0,317.71
21254,3562.95,0,1,0,0,111.72
21304,3562.95,0,1,0,0,17.86
21354,3584.23,0,0,0,0,-18.74
21404,3562.10,0,1,0,0,34.16
21454,3597.12,0,0,0,0,-26.54
21504,3576.54,0,0,0,0,9.41
21554,3610.11,0,0,0,0,-31.01
21604,3583.37,0,0,0,0,13.75
21654,3621.44,0,0,0,0,-32.06
21704,3609.24,0,0,0,0,27.12
21754,3616.20,0,0,0,0,2.62
21804,3597.12,0,0,0,0,22.57
21854,3628.45,0,0,0,0,-22.68
21904,3566.33,0,1,0,0,23.90
21954,3609.24,0,0,0,0,-25.01
22004,3595.40,0,0,0,0,34.81
22054,3646.97,0,-1,0,0,-34.26
22104,3575.69,0,0,0,0,32.69
22154,3624.94,0,0,0,0,-25.23
22204,3591.95,0,0,0,0,20.76
22254,3636.36,0,0,0,0,-35.79
22304,3604.90,0,-1,0,0,33.22
22354,3614.46,0,0,0,0,-46.43
22404,3571.43,0,0,0,0,33.47
22454,3614.46,0,0,0,0,-23.36
22504,3591.09,0,0,0,0,32.97
22554,3596.26,0,0,0,0,1.73
22604,3533.57,0,1,0,0,16.73
22654,3596.26,0,0,0,0,-32.47
22704,3588.52,0,0,0,0,24.20
22754,3594.54,0,0,0,0,-35.82
22804,3591.09,0,0,0,0,22.49
22854,3636.36,0,-1,0,0,-27.12
22904,3578.24,0,0,0,0,29.26
22955,3623.19,0,0,0,0,-36.39
23005,3600.58,0,0,0,0,22.61
23055,3633.72,0,-1,0,0,-14.90
23105,3577.39,0,0,0,0,12.84
23155,3613.59,0,0,0,0,-25.93
23205,3597.98,0,0,0,0,25.20
23255,3623.19,0,0,0,0,-46.65
23305,3612.72,0,0,0,0,10.47
23355,3619.69,0,0,0,0,0.00
23405,3590.23,0,0,0,0,32.95
23455,3604.90,0,0,0,0,-57.96
23505,3541.08,0,1,0,0,15.11
23555,3597.98,0,0,0,0,-43.48
23605,3587.66,0,0,0,0,15.51
23655,3633.72,0,0,0,0,-51.20
23705,3576.54,0,-1,0,0,14.56
23755,3554.50,0,0,0,0,13.53
23805,3549.46,0,1,0,0,27.94
23855,3591.09,0,0,0,0,-44.16
23905,3576.54,0,0,0,0,26.63
23955,3611.85,0,0,0,0,-35.31
24005,3593.67,0,0,0,0,30.39
24055,3627.57,0,0,0,0,-15.72
24105,3617.07,0,-1,0,0,31.67
24155,3624.06,0,-1,0,0,-41.55
24205,3603.17,0,0,0,0,29.67
24255,3600.58,0,0,0,0,18.24
24305,3599.71,0,0,0,0,23.48
24355,3632.84,0,0,0,0,-36.58
24406,3631.96,0,-1,0,0,23.01
24456,3657.64,0,-1,0,0,-21.28
24506,3580.81,0,-1,0,0,29.30
24556,3632.84,0,-1,0,0,-41.75
24606,3621.44,0,-1,0,0,26.42
24656,3604.90,0,-1,0,0,-29.22
24706,3584.23,0,0,0,0,36.34
24756,3621.44,0,0,0,0,-21.73
24806,3600.58,0,0,0,0,21.74
24856,3585.09,0,0,0,0,11.17
24906,3546.94,0,1,0,0,20.24
24956,3591.09,0,1,0,0,-30.69
25006,3597.98,0,0,0,0,22.58
25056,3626.69,0,0,0,0,-16.58
25106,3600.58,0,0,0,0,27.87
25156,3617.94,0,0,0,0,-41.41
25206,3587.66,0,0,0,0,40.79
25256,3556.19,0,1,0,0,32.33
25306,3568.03,0,0,0,0,30.82
25356,3600.58,0,0,0,0,-4.32
25406,3604.90,0,0,0,0,16.54
25456,3619.69,0,0,0,0,-12.19
25506,3611.85,0,0,0,0,25.40
25556,3655.86,0,-1,0,0,-36.17
25606,3577.39,0,0,0,0,27.51
25656,3643.43,0,-1,0,0,-43.72
25706,3608.37,0,0,0,0,13.07
25756,3597.98,0,0,0,0,9.52
25806,3591.95,0,0,0,0,59.46
25856,3596.26,0,0,0,0,-22.28
25906,3586.80,0,0,0,0,34.64
25956,3609.24,0,0,0,0,-40.36
26006,3539.41,0,1,0,0,24.39
26056,3603.17,0,0,0,0,-32.59
26107,3556.19,0,1,0,0,18.65
26157,3557.87,0,1,0,0,44.43
26207,3754.69,0,-4,0,0,-149.79
26257,3557.03,0,1,0,0,153.09
26307,3611.85,0,0,0,0,25.40
26357,3604.90,0,0,0,0,45.62
26407,3640.78,0,-1,0,0,58.36
26457,3639.89,0,-1,0,0,190.55
26507,3689.13,0,-2,0,0,110.26
26557,3710.12,-2,-3,0,0,71.08
26607,3699.14,0,-2,0,0,27.57
26657,3730.42,0,-3,0,0,-30.37
26707,3679.18,0,-2,0,0,21.79
26757,3704.62,0,-3,0,0,-24.54
26807,3664.79,0,-1,0,0,19.80
26857,3689.13,0,-2,0,0,-24.34
26907,3611.85,0,0,0,0,28.93
26957,3606.64,0,0,0,0,-41.15
27008,3632.84,0,0,0,0,-57.16
27058,3621.44,0,0,0,0,-32.92
27108,3554.50,0,1,0,0,27.16
27158,3519.47,0,2,0,0,17.43
27208,3505.49,0,2,0,0,24.75
27258,3552.82,0,1,0,0,-30.04
27308,3512.06,0,2,0,0,31.53
27358,3530.24,0,2,0,0,-49.96
27408,3501.40,1,2,0,0,19.73
27458,3518.65,0,2,0,0,16.59
27508,3557.87,0,1,0,0,136.71
27558,3552.82,0,1,0,0,33.98
27608,3616.20,0,0,0,0,-49.87
27658,3604.04,0,0,0,0,29.68
27708,3670.17,0,-2,0,0,-39.97
27758,3638.13,0,-1,0,0,23.09
27808,3661.22,0,-1,0,0,59.95
27858,3683.69,-1,-2,0,0,-34.06
27908,3669.28,-1,-2,0,0,31.69
27958,3691.85,0,-2,0,0,-21.68
28008,3655.86,0,-1,0,0,33.27
28058,3665.69,0,-1,0,0,-35.49
28108,3622.31,0,0,0,0,31.77
28158,3597.12,0,0,0,0,14.72
28208,3576.54,0,0,0,0,25.77
28258,3629.32,0,0,0,0,-37.37
28308,3589.38,0,0,0,0,36.44
28358,3603.17,0,0,0,0,-35.14
28408,3526.09,0,1,0,0,31.78
28459,3565.49,0,1,0,0,-30.25
28509,3552.82,0,1,0,0,34.84
28559,3610.11,0,0,0,0,-33.57
28609,3569.73,0,0,0,0,19.65
28659,3612.72,0,0,0,0,-36.18
28709,3576.54,0,0,0,0,30.10
28759,3568.88,0,0,0,0,22.21
28809,3578.24,0,0,0,0,162.40
28859,3568.88,0,0,0,0,100.40
28909,3586.80,0,0,0,0,-43.21
28959,3571.43,0,0,0,0,36.94
29009,3474.64,0,3,0,0,95.94
29059,3562.95,0,1,0,0,23.86
29109,3604.90,0,0,0,0,-32.62
29159,3602.31,0,0,0,0,26.14
29209,3614.46,0,0,0,0,-39.62
29259,3591.09,0,0,0,0,33.85
29309,3637.25,0,-1,0,0,-28.01
29359,3630.20,0,0,0,0,26.55
29409,3655.86,0,-1,0,0,-33.55
29459,3597.98,0,0,0,0,9.52
29509,3635.48,0,-1,0,0,-29.71
29559,3588.52,0,0,0,0,32.92
29609,3596.26,0,0,0,0,-46.80
29659,3573.98,0,0,0,0,14.54
29709,3602.31,0,0,0,0,-26.62
29759,3556.19,0,1,0,0,26.33
29809,3622.31,0,0,0,0,-44.92
29859,3605.77,0,0,0,0,22.68
29910,3594.54,0,0,0,0,3.45
29960,3577.39,0,0,0,0,28.38
30010,3610.11,0,0,0,0,-29.30
30060,3606.64,0,0,0,0,23.57
30110,3630.20,0,0,0,0,-29.63
30160,3616.20,0,0,0,0,15.76
