------ Microcontroller Engine Govehange
------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.030000   Ki: 0.000000   Kd: 12.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
11795,3520.30,1,2,0,0,-52.89
11845,3547.78,0,1,0,0,-56.97
11895,3678.27,0,-2,0,0,50.29
11945,3583.37,0,0,0,0,123.99
11995,3562.95,0,1,0,0,81.37
12045,3612.72,0,0,0,0,-37.03
12095,3617.94,0,0,0,0,13.14
12145,3672.87,0,-2,0,0,-36.51
12195,3668.38,0,-2,0,0,50.02
12246,3671.07,-1,-2,0,0,27.15
12296,3676.47,0,-2,0,0,-49.78
12346,3656.75,0,-1,0,0,25.13
12396,3640.78,0,-1,0,0,19.55
12446,3623.19,0,0,0,0,30.89
12496,3619.69,0,0,0,0,-21.71
12546,3597.98,0,0,0,0,24.33
12596,3596.26,0,0,0,0,-40.92
12646,3579.10,0,0,0,0,25.80
12696,3593.67,0,0,0,0,-18.84
12746,3568.88,0,0,0,0,33.43
12796,3581.66,0,0,0,0,-50.59
12846,3581.66,0,0,0,0,24.11
12896,3592.81,0,0,0,0,-4.30
12946,3587.66,0,0,0,0,25.06
12996,3646.09,0,-1,0,0,-38.58
13046,3584.23,0,0,0,0,12.89
13096,3602.31,0,0,0,0,-13.79
13146,3621.44,0,0,0,0,-50.86
13196,3577.39,0,0,0,0,234.55
13246,3619.69,0,0,0,0,170.10
13296,3585.94,0,0,0,0,236.69
13346,3624.06,0,0,0,0,179.18
13396,3546.94,0,1,0,0,239.03
13446,3595.40,0,0,0,0,75.67
13496,3589.38,0,0,0,0,23.34
13546,3624.06,0,0,0,0,-34.69
13596,3613.59,0,0,0,0,26.31
13646,3632.84,0,0,0,0,-21.86
13696,3608.37,0,0,0,0,47.49
13746,3673.77,0,-2,0,0,-92.11
13796,3633.72,0,-1,0,0,31.97
13846,3662.11,0,-1,0,0,34.29
13897,3667.48,-1,-2,0,0,-32.88
13947,3597.98,0,0,0,0,13.86
13997,3630.20,0,0,0,0,-33.08
14047,3613.59,0,0,0,0,32.50
14097,3665.69,0,-1,0,0,-44.25
14147,3606.64,0,0,0,0,14.80
14197,3665.69,0,-1,0,0,-44.25
14247,3597.98,0,0,0,0,18.22
14297,3634.60,0,-1,0,0,-32.30
14347,3611.85,0,0,0,0,34.24
14397,3646.09,0,-1,0,0,-16.76
14447,3602.31,0,0,0,0,34.06
14497,3597.98,0,0,0,0,13.86
14547,3579.95,0,0,0,0,26.68
14597,3576.54,0,0,0,0,-18.66
14647,3547.78,0,1,0,0,30.47
14697,3548.62,0,1,0,0,8.42
14747,3552.82,0,1,0,0,-23.41
14797,3582.52,0,0,0,0,146.04
14848,3557.87,0,1,0,0,-10.94
14898,3552.82,0,1,0,0,27.13
14948,3597.98,0,0,0,0,-24.85
14998,3581.66,0,0,0,0,23.24
15048,3631.96,0,0,0,0,-38.29
15098,3604.04,0,0,0,0,34.97
15148,3655.86,0,-1,0,0,-31.80
15198,3645.20,0,-1,0,0,24.08
15248,3699.14,0,-2,0,0,-45.95
15298,3649.63,0,-1,0,0,125.85
15348,3671.97,-1,-2,0,0,25.34
15398,3699.14,0,-2,0,0,-34.34
15448,3670.17,0,-2,0,0,35.36
15498,3667.48,0,-2,0,0,-27.59
15548,3646.09,0,-1,0,0,33.09
15598,3611.85,0,0,0,0,24.52
15648,3568.88,0,0,0,0,43.84
15698,3562.95,0,1,0,0,-31.87
15748,3486.75,2,3,0,0,20.38
15798,3490.00,0,3,0,0,17.96
15848,3507.95,0,2,0,0,222.46
15898,3481.09,0,3,0,0,20.31
15948,3520.30,0,2,0,0,-40.02
15998,3522.78,0,2,0,0,20.81
16048,3587.66,0,0,0,0,-44.07
16098,3583.37,0,0,0,0,13.75
16148,3631.08,0,0,0,0,-20.97
16198,3623.19,0,0,0,0,32.67
16248,3655.86,0,-1,0,0,-38.79
16299,3650.52,0,-1,0,0,15.17
16349,3699.14,0,-2,0,0,-34.34
16399,3680.08,0,-2,0,0,23.62
16449,3729.49,0,-3,0,0,-29.44
16499,3719.32,-2,-3,0,0,-6.44
16549,3677.37,0,-2,0,0,27.25
16599,3679.18,0,-2,0,0,-32.20
16649,3635.48,0,-1,0,0,33.79
16699,3626.69,0,0,0,0,-14.85
16749,3565.49,0,1,0,0,18.74
16799,3578.24,0,0,0,0,-32.98
16849,3529.41,0,2,0,0,41.17
16899,3490.00,0,3,0,0,22.06
16949,3512.06,0,2,0,0,119.90
16999,3475.44,0,3,0,0,21.06
17049,3488.37,0,3,0,0,-7.29
17099,3490.00,0,3,0,0,29.48
17149,3543.59,0,1,0,0,-38.91
17199,3531.90,0,2,0,0,20.91
17249,3597.12,0,0,0,0,-50.18
17299,3588.52,0,0,0,0,25.94
17349,3612.72,0,0,0,0,-15.59
17399,3606.64,0,0,0,0,25.32
17449,3655.86,0,-1,0,0,-24.78
17499,3646.09,0,-1,0,0,23.19
17549,3690.94,0,-2,0,0,-36.86
17599,3654.08,0,-1,0,0,32.33
17649,3705.53,0,-3,0,0,-29.06
17699,3660.32,0,-1,0,0,4.47
17750,3700.05,0,-3,0,0,-45.08
17800,3664.79,0,-1,0,0,34.34
17850,3635.48,0,-1,0,0,-6.16
17900,3610.98,0,0,0,0,34.22
17950,3597.98,0,0,0,0,16.47
18000,3598.85,0,0,0,0,17.35
18050,3597.98,0,0,0,0,7.78
18100,3549.46,0,1,0,0,16.03
18150,3517.82,0,2,0,0,13.25
18200,3517.82,0,2,0,0,57.86
18250,3526.92,0,2,0,0,-14.04
18300,3516.17,0,2,0,0,16.56
18350,3545.26,0,1,0,0,-23.31
18400,3522.78,0,2,0,0,20.81
18450,3587.66,0,0,0,0,-56.58
18500,3581.66,0,0,0,0,14.60
18550,3617.94,0,0,0,0,-33.72
18600,3611.85,0,0,0,0,25.40
18650,3671.97,0,-2,0,0,-41.77
18700,3651.41,0,-1,0,0,18.76
18750,3693.67,0,-2,0,0,-22.60
18800,3665.69,0,-1,0,0,28.89
18850,3645.20,0,-1,0,0,22.28
18900,3635.48,0,-1,0,0,12.38
18950,3647.86,0,-1,0,0,-12.38
19000,3633.72,0,-1,0,0,29.28
19050,3646.09,0,-1,0,0,-34.24
19100,3565.49,0,1,0,0,32.50
19150,3593.67,0,0,0,0,-20.54
19200,3578.24,0,0,0,0,24.06
19250,3556.19,0,1,0,0,13.54
19300,3539.41,0,1,0,0,20.16
19350,3551.98,0,1,0,0,-30.85
19400,3531.07,0,2,0,0,22.59
19450,3578.24,0,0,0,0,-38.84
19500,3565.49,0,1,0,0,22.17
19550,3585.94,0,0,0,0,-20.46
19600,3512.88,0,2,0,0,26.52
19650,3581.66,0,0,0,0,-51.42
19700,3539.41,0,1,0,0,10.89
19750,3587.66,0,0,0,0,-41.56
19800,3623.19,0,0,0,0,-104.54
19850,3748.13,0,-4,0,0,-20.49
19900,3613.59,0,0,0,0,214.90
19950,3609.24,0,0,0,0,247.79
20000,3642.54,0,-1,0,0,28.53
20050,3659.43,0,-1,0,0,-12.46
20100,3654.08,0,-1,0,0,28.71
20150,3700.05,0,-3,0,0,-37.94
20200,3677.37,0,-2,0,0,5.42
20250,3704.62,0,-3,0,0,-32.65
20300,3649.63,0,-1,0,0,29.54
20350,3659.43,0,-1,0,0,-13.34
20400,3590.23,0,0,0,0,18.14
20450,3612.72,0,0,0,0,-19.04
20500,3544.42,0,1,0,0,17.68
20550,3554.50,0,1,0,0,-24.26
20600,3531.90,0,2,0,0,25.13
20651,3530.24,0,2,0,0,-44.30
20701,3526.92,1,2,0,0,16.66
20751,3561.25,0,1,0,0,-40.13
20801,3568.03,0,0,0,0,-32.80
20851,3623.19,0,0,0,0,166.60
20901,3601.44,0,-3,0,0,129.90
20951,3601.44,0,-4,0,0,136.41
21001,3659.43,0,-1,0,0,-38.86
21051,3646.09,0,-1,0,0,88.97
21101,3658.54,0,-1,0,0,30.59
21151,3694.58,0,-2,0,0,-25.31
21201,3679.18,0,-2,0,0,27.27
21251,3716.55,0,-3,0,0,-27.42
21301,3690.04,0,-2,0,0,33.90
21351,3704.62,0,-3,0,0,-29.95
21401,3690.94,0,-2,0,0,-93.82
21451,3645.20,0,-1,0,0,-23.76
21501,3588.52,0,0,0,0,37.30
21551,3591.95,0,0,0,0,-22.23
21601,3573.13,0,0,0,0,19.68
21651,3531.90,0,2,0,0,32.73
21701,3489.18,0,3,0,0,36.08
21751,3493.25,0,3,0,0,-11.35
21803,3469.01,2,3,0,0,-52.93
21853,3459.41,0,4,0,0,17.64
21903,3570.58,0,0,0,0,91.53
21953,3510.41,0,2,0,0,28.99
22003,3570.58,0,0,0,0,-43.66
22053,3584.23,0,0,0,0,12.89
22103,3660.32,0,-1,0,0,-66.65
22153,3646.09,0,-1,0,0,27.68
22203,3672.87,0,-2,0,0,-10.76
22253,3654.08,0,-1,0,0,41.41
22303,3697.31,0,-2,0,0,5.48
22353,3723.01,-1,-3,0,0,-34.79
22403,3700.96,-1,-3,0,0,22.97
22453,3721.16,0,-3,0,0,-21.11
22503,3680.08,0,-2,0,0,24.54
22553,3691.85,0,-2,0,0,-21.68
22603,3641.66,0,-1,0,0,23.13
22653,3645.20,0,-1,0,0,-38.56
22703,3565.49,0,1,0,0,23.89
22753,3577.39,0,0,0,0,-13.60
22803,3536.90,0,1,0,0,31.98
22853,3546.10,0,1,0,0,-14.19
22903,3511.24,0,2,0,0,31.51
22953,3525.26,0,3,0,0,-47.41
23003,3539.41,0,1,0,0,-48.60
23053,3527.75,0,2,0,0,188.80
23103,3514.53,0,2,0,0,30.73
23153,3529.41,0,2,0,0,18.36
23203,3603.17,0,2,0,0,-52.88
23254,3532.74,0,1,0,0,25.98
23304,3595.40,0,0,0,0,-48.46
23354,3557.03,0,1,0,0,39.23
23404,3623.19,0,1,0,0,-53.46
23454,3598.85,0,0,0,0,24.34
23504,3654.97,0,-1,0,0,-44.86
23554,3623.19,0,-1,0,0,32.67
23605,3656.75,0,-1,0,0,-29.18
23655,3637.25,0,-1,0,0,37.42
23705,3700.05,0,-1,0,0,-44.19
23755,3676.47,0,-1,0,0,62.31
23805,3676.47,0,-1,0,0,29.06
23855,3723.93,-1,-3,0,0,-32.99
23905,3675.57,0,-3,0,0,29.96
23955,3756.57,0,-4,0,0,-104.27
24005,3729.49,0,-3,0,0,-94.01
24055,3655.86,0,-1,0,0,-23.90
24105,3631.96,0,0,0,0,28.36
24155,3626.69,0,0,0,0,-4.38
24205,3606.64,0,0,0,0,20.06
24255,3578.24,0,0,0,0,-22.06
24305,3521.95,0,2,0,0,17.45
24355,3587.66,0,0,0,0,-39.04
24406,3530.24,0,2,0,0,20.05
24456,3507.95,0,2,0,0,14.83
24506,3494.87,1,3,0,0,32.88
24556,3548.62,0,1,0,0,-50.48
24606,3534.40,0,1,0,0,-13.27
24656,3536.07,0,1,0,0,183.25
24706,3574.83,0,0,0,0,0.00
24756,3573.98,0,0,0,0,13.68
24806,3631.08,0,0,0,0,-39.13
24856,3618.82,0,0,0,0,36.15
24906,3640.78,0,-1,0,0,-42.79
24956,3633.72,0,-1,0,0,33.76
25006,3646.09,0,-1,0,0,-37.72
25056,3636.36,0,-1,0,0,36.51
25106,3693.67,0,-2,0,0,-21.70
25156,3686.41,-1,-2,0,0,-36.77
25206,3665.69,0,-1,0,0,22.53
25256,3704.62,0,-3,0,0,-31.75
25306,3684.60,0,-2,0,0,9.07
25356,3696.40,0,-2,0,0,-16.32
25406,3663.00,0,-1,0,0,29.76
25456,3653.19,0,-1,0,0,41.39
25506,3624.06,0,0,0,0,25.57
25556,3589.38,0,0,0,0,8.61
25606,3507.13,0,2,0,0,16.48
25656,3536.90,0,1,0,0,-24.02
25706,3476.25,1,3,0,0,14.56
25756,3486.75,0,4,0,0,-28.14
25806,3496.50,0,3,0,0,-42.67
25856,3495.69,0,3,0,0,16.37
25906,3529.41,0,2,0,0,-53.97
25956,3516.17,0,2,0,0,14.90
26006,3594.54,0,0,0,0,-53.46
26056,3596.26,0,0,0,0,15.59
26106,3655.86,0,-1,0,0,-47.49
26156,3621.44,0,0,0,0,15.81
26206,3675.57,0,-2,0,0,-44.49
26256,3670.17,0,-2,0,0,28.05
26306,3723.93,0,-3,0,0,-43.85
26356,3707.36,0,-3,0,0,28.63
26406,3704.62,0,-3,0,0,-24.54
26456,3678.27,0,-2,0,0,289.98
26506,3680.98,-1,-2,0,0,29.13
26556,3636.36,0,-1,0,0,-5.28
26606,3610.98,0,0,0,0,24.50
26656,3626.69,0,0,0,0,-20.92
26706,3579.95,0,0,0,0,28.42
26756,3586.80,0,0,0,0,-2.57
26806,3574.83,0,0,0,0,22.29
26856,3611.85,0,0,0,0,-44.66
26906,3555.34,0,1,0,0,21.19
26956,3654.08,0,-1,0,0,76.33
27006,3557.03,0,1,0,0,102.40
27056,3550.30,0,1,0,0,21.98
27106,3543.59,0,1,0,0,-4.18
27156,3547.78,0,1,0,0,20.25
27206,3605.77,0,0,0,0,-41.98
27256,3603.17,0,0,0,0,17.39
27307,3616.20,0,0,0,0,-8.70
27357,3607.50,0,0,0,0,23.58
27407,3637.25,0,-1,0,0,-19.30
27457,3618.82,0,0,0,0,27.27
27507,3636.36,0,-1,0,0,-14.92
27557,3621.44,0,0,0,0,24.65
27607,3646.09,0,-1,0,0,-25.52
27657,3640.78,0,-1,0,0,24.91
27707,3631.08,0,0,0,0,16.78
27757,3629.32,0,0,0,0,21.20
27807,3635.48,0,-1,0,0,101.44
27857,3622.31,0,0,0,0,219.90
27907,3654.08,0,-1,0,0,306.84
27958,3687.32,-1,-2,0,0,-52.71
28008,3646.97,0,-1,0,0,32.20
28058,3664.79,0,-1,0,0,-33.71
28108,3631.08,0,0,0,0,23.89
28158,3660.32,0,-1,0,0,-24.84
