----g, PID p, PID i, PID d, RPM Change
------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.020000   Ki: 0.005000   Kd: 8.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
10748,3638.13,0,0,0,0,-41.87
10798,3587.66,0,0,0,0,25.93
10848,3629.32,0,0,0,0,-39.09
10898,3619.69,0,0,0,0,33.50
10948,3636.36,0,0,0,0,-30.59
10998,3629.32,0,0,0,0,23.87
11048,3643.43,0,0,0,0,-18.49
11098,3639.01,0,0,0,0,15.07
11148,3682.79,0,-1,0,0,-34.93
11198,3682.79,0,-1,0,0,23.66
11248,3716.55,0,-2,0,0,-33.76
11298,3667.48,0,-1,0,0,29.83
11348,3682.79,0,-1,0,0,-44.66
11398,3637.25,0,0,0,0,40.13
11448,3644.31,0,0,0,0,-28.99
11498,3604.90,0,0,0,0,28.82
11548,3644.31,0,0,0,0,-29.86
11598,3581.66,0,0,0,0,14.60
11648,3600.58,0,0,0,0,15.48
11698,3552.82,0,0,0,0,10.13
11748,3601.44,0,0,0,0,27.13
11798,3520.30,0,1,0,0,24.96
11848,3574.83,0,0,0,0,-38.77
11898,3553.66,0,0,0,0,40.01
11948,3530.24,0,1,0,0,-18.18
11998,3535.23,0,1,0,0,31.10
12048,3546.94,0,1,0,0,-1.68
12098,3536.07,0,1,0,0,20.12
12148,3594.54,0,0,0,0,-50.95
12198,3544.42,0,1,0,0,18.52
12248,3563.79,0,0,0,0,10.19
12298,3785.01,0,-3,0,0,-67.54
12348,3659.43,0,-1,0,0,167.10
12398,3639.01,0,0,0,0,15.07
12448,3706.45,0,-2,0,0,-48.80
12498,3667.48,0,-1,0,0,18.93
12548,3728.56,0,-2,0,0,-33.98
12598,3716.55,0,-2,0,0,36.26
12648,3742.51,0,-2,0,0,-30.56
12698,3671.97,0,-1,0,0,29.91
12748,3698.22,0,-1,0,0,-30.74
12798,3681.88,0,-1,0,0,26.40
12848,3706.45,0,-2,0,0,-23.66
12898,3677.37,0,-1,0,0,19.94
12948,3643.43,0,0,0,0,4.43
12998,3627.57,0,0,0,0,29.18
13048,3586.80,0,0,0,0,28.53
13099,3552.82,0,0,0,0,20.31
13149,3545.26,0,1,0,0,16.84
13199,3526.92,0,1,0,0,29.27
13249,3566.33,0,0,0,0,-49.34
13299,3511.24,0,1,0,0,37.38
13349,3516.17,0,1,0,0,-31.85
13399,3493.25,0,2,0,0,15.53
13449,3505.49,0,1,0,0,-11.43
13499,3492.43,0,2,0,0,22.09
13549,3538.57,0,1,0,0,-27.33
13599,3536.07,0,1,0,0,20.12
13649,3543.59,0,1,0,0,11.76
13699,3576.54,0,0,0,0,-49.62
13749,3577.39,0,0,0,0,133.64
13799,3596.26,0,0,0,0,108.36
13849,3591.09,0,0,0,0,98.03
13899,3643.43,0,0,0,0,56.62
13949,3602.31,0,0,0,0,203.84
13999,3557.87,0,0,0,0,350.41
14049,3629.32,0,0,0,0,211.90
14099,3757.52,-2,-3,0,0,-197.95
14149,3629.32,0,0,0,0,-34.79
14199,3562.95,0,0,0,0,16.15
14249,3619.69,0,0,0,0,-30.32
14299,3618.82,0,0,0,0,-28.58
14349,3563.79,0,0,0,0,271.54
14399,3577.39,0,0,0,0,140.08
14449,3566.33,0,0,0,0,74.44
14499,3579.95,0,0,0,0,14.58
14550,3563.79,0,0,0,0,28.16
14600,3593.67,0,0,0,0,-28.19
14650,3521.13,0,1,0,0,14.11
14700,3538.57,0,1,0,0,-27.33
14750,3493.25,0,2,0,0,17.17
14800,3537.74,0,1,0,0,-36.34
14850,3534.40,0,1,0,0,23.47
14900,3530.24,0,1,0,0,4.16
14950,3526.92,0,1,0,0,29.27
15000,3599.71,0,0,0,0,23.79
15050,3536.90,0,1,0,0,15.92
15100,3599.71,0,0,0,0,19.48
15150,3585.94,0,0,0,0,24.17
15200,3614.46,0,0,0,0,-7.82
15250,3614.46,0,0,0,0,22.79
15300,3644.31,0,0,0,0,-24.62
15350,3639.01,0,0,0,0,14.18
15400,3690.04,0,-1,0,0,-32.39
15450,3638.13,0,0,0,0,19.52
15500,3681.88,0,-1,0,0,-43.76
15550,3677.37,0,-1,0,0,19.94
15600,3677.37,0,-1,0,0,4.51
15650,3628.45,0,0,0,0,28.31
15700,3653.19,0,-1,0,0,-15.06
15750,3639.01,0,0,0,0,23.99
15800,3623.19,0,0,0,0,-36.39
15850,3596.26,0,0,0,0,25.18
15900,3620.56,0,0,0,0,-33.76
15950,3577.39,0,0,0,0,23.19
16000,3610.98,0,0,0,0,-25.03
16050,3573.13,0,0,0,0,17.96
16100,3589.38,0,0,0,0,-6.00
16150,3573.13,0,0,0,0,18.82
16200,3549.46,0,1,0,0,25.38
16250,3530.24,0,1,0,0,18.37
16300,3530.24,0,1,0,0,-19.83
16350,3530.24,0,1,0,0,17.53
16400,3546.94,0,1,0,0,-10.87
16450,3535.23,0,1,0,0,31.10
16500,3527.75,0,1,0,0,25.07
16550,3530.24,0,1,0,0,16.70
16600,3519.47,0,1,0,0,26.62
16650,3591.09,0,0,0,0,192.01
16700,3585.94,0,0,0,0,159.38
16750,3639.01,0,0,0,0,114.74
16800,3614.46,0,0,0,0,250.53
16850,3757.52,-2,-3,0,0,-198.80
16900,3692.76,0,-1,0,0,-44.90
16950,3615.33,0,0,0,0,9.61
17000,3645.20,0,0,0,0,-39.43
17050,3614.46,0,0,0,0,20.14
17100,3620.56,0,0,0,0,-48.29
17150,3577.39,0,0,0,0,43.17
17200,3610.11,0,0,0,0,-36.98
17250,3577.39,0,0,0,0,32.72
17300,3534.40,0,1,0,0,26.85
17350,3558.72,0,0,0,0,182.86
17400,3557.87,0,0,0,0,58.33
17451,3553.66,0,0,0,0,3.37
17501,3554.50,0,0,0,0,12.68
17551,3600.58,0,0,0,0,28.99
17601,3543.59,0,1,0,0,20.21
17651,3594.54,0,0,0,0,-50.11
17701,3543.59,0,1,0,0,28.69
17751,3595.40,0,0,0,0,-51.81
17801,3586.80,0,0,0,0,23.31
17851,3598.85,0,0,0,0,10.19
17901,3594.54,0,0,0,0,25.15
17951,3580.81,0,0,0,0,15.45
18001,3582.52,0,0,0,0,9.44
18051,3638.13,0,0,0,0,-41.01
18101,3619.69,0,0,0,0,33.50
18151,3682.79,0,-1,0,0,-34.04
18201,3615.33,0,0,0,0,19.27
18251,3653.19,0,-1,0,0,-37.86
18301,3629.32,0,0,0,0,23.87
18351,3632.84,0,0,0,0,-18.38
18401,3587.66,0,0,0,0,26.80
18451,3570.58,0,0,0,0,26.54
18501,3572.28,0,0,0,0,21.40
18551,3601.44,0,0,0,0,25.02
18601,3596.26,0,0,0,0,21.69
18651,3653.19,0,-1,0,0,-38.73
18701,3629.32,0,0,0,0,33.68
18751,3572.28,0,0,0,0,23.98
18801,3569.73,0,0,0,0,31.71
18851,3619.69,0,0,0,0,-42.30
18902,3596.26,0,0,0,0,13.85
18952,3610.11,0,0,0,0,-28.45
19002,3544.42,0,1,0,0,19.37
19052,3600.58,0,0,0,0,-17.04
19102,3584.23,0,0,0,0,16.35
19152,3591.95,0,0,0,0,-5.15
19202,3585.09,0,0,0,0,16.35
19252,3610.98,0,0,0,0,-24.18
19302,3585.94,0,0,0,0,24.17
19352,3563.79,0,0,0,0,-10.97
19402,3553.66,0,0,0,0,12.67
19452,3590.23,0,0,0,0,-11.99
19502,3554.50,0,0,0,0,16.93
19552,3583.37,0,0,0,0,-38.11
19602,3562.95,0,0,0,0,21.28
19652,3610.98,0,0,0,0,-38.70
19702,3605.77,0,0,0,0,23.56
19752,3639.01,0,0,0,0,-42.75
19802,3595.40,0,0,0,0,38.32
19852,3626.69,0,0,0,0,54.29
19902,3596.26,0,0,0,0,27.80
19952,3620.56,0,0,0,0,-48.29
20002,3583.37,0,0,0,0,17.20
20052,3629.32,0,0,0,0,-33.06
20102,3624.94,0,0,0,0,8.78
20152,3642.54,0,0,0,0,-22.85
20202,3605.77,0,0,0,0,27.95
20252,3638.13,0,0,0,0,-37.55
20302,3617.94,0,0,0,0,35.25
20352,3654.08,0,-1,0,0,-24.76
20402,3596.26,0,0,0,0,19.07
20452,3610.11,0,0,0,0,-13.85
20502,3604.90,0,0,0,0,13.92
20552,3653.19,0,-1,0,0,-33.50
20602,3637.25,0,0,0,0,25.76
20652,3653.19,0,-1,0,0,-12.41
20702,3594.54,0,0,0,0,11.23
20752,3610.11,0,0,0,0,-13.85
20802,3586.80,0,0,0,0,42.52
20852,3580.81,0,0,0,0,-26.30
20902,3553.66,0,0,0,0,36.57
20952,3543.59,0,1,0,0,10.92
21002,3535.23,0,1,0,0,31.10
21052,3512.06,0,1,0,0,25.68
21102,3511.24,0,1,0,0,26.50
21152,3566.33,0,0,0,0,-46.86
21202,3585.09,0,0,0,0,-37.31
21252,3702.79,0,-2,0,0,12.84
21302,3610.11,0,0,0,0,-36.98
21352,3605.77,0,0,0,0,14.80
21402,3637.25,0,0,0,0,-42.71
21452,3621.44,0,0,0,0,72.23
21502,3669.28,0,-1,0,0,137.83
21552,3558.72,0,0,0,0,400.11
21602,3854.06,-3,-5,0,0,-294.50
21652,3698.22,0,-1,0,0,-40.58
21702,3624.06,0,0,0,0,24.68
21752,3634.60,0,0,0,0,-5.28
21803,3614.46,0,0,0,0,31.63
21853,3633.72,0,0,0,0,-25.35
21903,3585.94,0,0,0,0,27.64
21953,3618.82,0,0,0,0,-32.02
22003,3570.58,0,0,0,0,21.38
22053,3581.66,0,0,0,0,-5.98
22103,3573.13,0,0,0,0,17.96
22153,3572.28,0,0,0,0,0.00
22203,3554.50,0,0,0,0,26.30
22253,3573.98,0,0,0,0,-24.53
22303,3545.26,0,1,0,0,26.17
22353,3554.50,0,0,0,0,27.16
22403,3764.12,0,-3,0,0,-32.77
22453,3535.23,0,1,0,0,54.14
22503,3565.49,0,0,0,0,-41.05
22553,3519.47,0,1,0,0,19.93
22603,3567.18,0,0,0,0,-29.45
22653,3565.49,0,0,0,0,29.05
22703,3610.11,0,0,0,0,-35.28
22753,3597.12,0,0,0,0,30.45
22803,3610.11,0,0,0,0,-37.83
22853,3597.12,0,0,0,0,30.45
22903,3653.19,0,-1,0,0,-28.25
22953,3647.86,0,0,0,0,25.01
23003,3677.37,0,-1,0,0,-19.73
23053,3670.17,0,-1,0,0,26.23
23103,3663.00,0,-1,0,0,-43.31
23153,3627.57,0,0,0,0,26.51
23203,3653.19,0,-1,0,0,-13.30
23254,3638.13,0,0,0,0,41.95
23304,3647.86,0,0,0,0,41.27
23354,3672.87,0,-1,0,0,-24.12
23404,3624.06,0,0,0,0,19.37
23454,3599.71,0,0,0,0,28.07
23504,3576.54,0,0,0,0,23.17
23554,3629.32,0,0,0,0,-34.79
23604,3562.95,0,0,0,0,19.57
23654,3610.98,0,0,0,0,-38.70
23704,3591.95,0,0,0,0,-12.00
23754,3672.87,0,-1,0,0,57.55
23804,3595.40,0,0,0,0,130.38
23854,3562.10,0,0,0,0,130.66
23904,3599.71,0,0,0,0,15.36
23954,3594.54,0,0,0,0,25.15
24004,3624.94,0,0,0,0,-9.61
24054,3615.33,0,0,0,0,24.56
24104,3633.72,0,0,0,0,-23.61
24154,3604.90,0,0,0,0,27.06
24204,3663.90,0,-1,0,0,-45.08
24254,3647.86,0,0,0,0,24.11
24304,3669.28,0,-1,0,0,133.01
24354,3864.98,-4,-5,0,0,-307.11
24404,3672.87,0,-1,0,0,34.50
24454,3698.22,0,-1,0,0,-20.85
24504,3672.87,0,-1,0,0,35.41
24554,3696.40,0,-1,0,0,-13.61
24604,3629.32,0,0,0,0,28.32
24654,3663.00,0,-1,0,0,-35.43
24704,3576.54,0,0,0,0,38.79
24754,3618.82,0,0,0,0,-41.43
24804,3562.10,0,0,0,0,20.42
24854,3546.94,0,1,0,0,-2.51
24904,3526.92,0,1,0,0,29.27
24954,3574.83,0,0,0,0,-29.57
25004,3510.41,0,1,0,0,28.16
25054,3535.23,0,1,0,0,19.27
25104,3662.11,0,-1,0,0,66.45
25154,3534.40,0,1,0,0,122.35
25204,3548.62,0,1,0,0,-11.71
25254,3545.26,0,1,0,0,20.23
25304,3610.11,0,0,0,0,-48.01
