------ Microcontroller Engine Governor - Version: 1.09 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.100000   Ki: 0.000000   Kd: 0.010000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         22
                             |
Start Steps:         900     |  Max Steps:               1200
                             |
RPM Calc Interval:   8       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  100
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
113,0.00,0,0,0,0
214,0.00,0,0,0,0
314,0.00,0,0,0,0
414,0.00,0,0,0,0
514,0.00,0,0,0,0
614,0.00,0,0,0,0
714,0.00,0,0,0,0
814,0.00,0,0,0,0
914,0.00,0,0,0,0
1014,0.00,0,0,0,0
2775,0.00,0,0,0,0
2875,0.00,0,0,0,0
2975,0.00,0,0,0,0
3075,0.00,0,0,0,0
3175,0.00,0,0,0,0
3275,0.00,0,0,0,0
3375,0.00,0,0,0,0
3475,0.00,0,0,0,0
3575,0.00,0,0,0,0
3675,0.00,0,0,0,0
3775,0.00,0,0,0,0
3875,0.00,0,0,0,0
3975,0.00,0,0,0,0
4075,0.00,0,0,0,0
4175,0.00,0,0,0,0
4275,0.00,0,0,0,0
4375,0.00,0,0,0,0
4475,0.00,0,0,0,0
4575,0.00,0,0,0,0
4675,0.00,0,0,0,0
4775,0.00,0,0,0,0
4875,0.00,0,0,0,0
4975,0.00,0,0,0,0
5075,0.00,0,0,0,0
5175,0.00,0,0,0,0
5275,0.00,0,0,0,0
5376,0.00,0,0,0,0
5476,0.00,0,0,0,0
5576,0.00,0,0,0,0
5676,0.00,0,0,0,0
5776,0.00,0,0,0,0
5876,0.00,0,0,0,0
5976,0.00,0,0,0,0
6076,0.00,0,0,0,0
6176,0.00,0,0,0,0
6276,0.00,0,0,0,0
6376,0.00,0,0,0,0
6476,0.00,0,0,0,0
6576,0.00,0,0,0,0
6676,0.00,0,0,0,0
6776,inf,0,0,0,0
6876,inf,0,0,0,0
8657,3350.73,-23,24,0,0
8757,3350.73,0,24,0,0
8857,4571.43,0,-97,0,0
8957,4033.61,0,-43,0,0
9057,3779.53,0,-17,0,0
9157,3555.56,0,4,0,0
9257,3555.56,0,4,0,0
9357,3356.64,0,24,0,0
9457,3076.92,-34,52,0,0
9558,3076.92,0,52,0,0
9658,2874.25,-20,72,0,0
9758,2874.25,0,72,0,0
9858,2742.86,-8,85,0,0
9958,2742.86,0,85,0,0
10058,2651.93,0,94,0,0
10158,2727.27,-69,87,0,0
10258,2727.27,0,87,0,0
10358,2944.79,-8,65,0,0
10458,3243.24,-27,35,0,0
10558,3243.24,0,35,0,0
10658,3529.41,0,7,0,0
10758,3779.53,0,-17,0,0
10858,4033.61,-17,-43,0,0
10958,4067.80,-38,-46,0,0
11058,4067.80,0,-46,0,0
11158,4102.56,0,-50,0,0
11258,4000.00,0,-40,0,0
11358,3902.44,0,-30,0,0
11458,3720.93,0,-12,0,0
11558,3720.93,0,-12,0,0
11658,3555.56,0,4,0,0
11758,3428.57,0,17,0,0
11858,3428.57,0,17,0,0
11958,3356.64,0,24,0,0
12058,3287.67,0,31,0,0
12158,3356.64,-14,24,0,0
12258,3356.64,0,24,0,0
12358,3428.57,0,17,0,0
12459,3609.02,0,0,0,0
12559,3692.31,-1,-9,0,0
12659,3692.31,0,-9,0,0
12759,3750.00,0,-15,0,0
12859,3809.52,0,-20,0,0
12959,3840.00,0,-24,0,0
13059,3809.52,-17,-20,0,0
13159,3809.52,0,-20,0,0
13259,3750.00,0,-15,0,0
13359,3664.12,0,-6,0,0
13459,3582.09,0,1,0,0
13559,3582.09,0,1,0,0
13659,3478.26,0,12,0,0
13759,3380.28,0,21,0,0
13859,3380.28,0,21,0,0
13959,3356.64,0,24,0,0
14059,3428.57,0,17,0,0
14159,3503.65,0,9,0,0
14259,3503.65,0,9,0,0
14359,3582.09,0,1,0,0
14459,3664.12,0,-6,0,0
14559,3720.93,0,-12,0,0
14659,3720.93,0,-12,0,0
14759,3750.00,0,-15,0,0
14859,3750.00,0,-15,0,0
14959,3720.93,0,-12,0,0
15059,3720.93,0,-12,0,0
15159,3664.12,0,-6,0,0
15259,3555.56,0,4,0,0
15360,3582.09,0,1,0,0
15460,3582.09,0,1,0,0
15560,3478.26,0,12,0,0
15660,3478.26,0,12,0,0
15760,3453.24,0,14,0,0
15860,3453.24,0,14,0,0
15960,3555.56,0,4,0,0
16060,3582.09,0,1,0,0
16160,3636.36,0,-3,0,0
16260,3636.36,0,-3,0,0
16360,3636.36,0,-3,0,0
16460,3692.31,0,-9,0,0
16560,3720.93,0,-12,0,0
16660,3720.93,0,-12,0,0
16760,3692.31,0,-9,0,0
16860,3692.31,0,-9,0,0
16960,3636.36,0,-3,0,0
17060,3636.36,0,-3,0,0
17160,3609.02,0,0,0,0
17260,3529.41,0,7,0,0
17360,3503.65,0,9,0,0
17460,3503.65,0,9,0,0
17560,3453.24,0,14,0,0
17660,3503.65,0,9,0,0
17760,3529.41,0,7,0,0
17860,3529.41,0,7,0,0
17960,3555.56,0,4,0,0
18060,3609.02,0,0,0,0
18160,3692.31,0,-9,0,0
18260,3692.31,0,-9,0,0
18360,3692.31,0,-9,0,0
18460,3692.31,0,-9,0,0
18560,3692.31,0,-9,0,0
18660,3692.31,0,-9,0,0
18760,3692.31,0,-9,0,0
18860,3636.36,0,-3,0,0
18960,3582.09,0,1,0,0
19060,3582.09,0,1,0,0
19160,3555.56,0,1,0,0
19260,3478.26,0,1,0,0
19360,3478.26,0,1,0,0
19460,3478.26,0,1,0,0
19560,3428.57,0,1,0,0
19660,3453.24,0,1,0,0
19760,3453.24,0,1,0,0
19860,3404.26,0,1,0,0
19960,3453.24,0,1,0,0
20060,3453.24,0,1,0,0
20160,3453.24,0,1,0,0
20260,3428.57,0,1,0,0
20360,3428.57,0,1,0,0
20460,3428.57,0,1,0,0
20560,3428.57,0,1,0,0
20660,3404.26,0,1,0,0
20760,3333.33,0,1,0,0
20860,3333.33,0,1,0,0
20960,3221.48,0,1,0,0
21060,2981.37,0,1,0,0
21160,2981.37,0,1,0,0
21260,2742.86,0,1,0,0
21360,2742.86,0,1,0,0
21460,2500.00,0,1,0,0
21560,2500.00,0,1,0,0
21660,2253.52,0,1,0,0
21760,2253.52,0,1,0,0
