------ Microcontroller Engine Governor - Version: 1.09 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.10       Ki: 0.01       Kd: 0.00
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         22
                             |
Start Steps:         900     |  Max Steps:               1200
                             |
RPM Calc Interval:   8       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  100
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d
1738,0.00,0,0,0,0
1838,0.00,0,0,0,0
1938,0.00,0,0,0,0
2038,0.00,0,0,0,0
2138,0.00,0,0,0,0
2238,0.00,0,0,0,0
2338,0.00,0,0,0,0
2438,0.00,0,0,0,0
2538,0.00,0,0,0,0
2638,0.00,0,0,0,0
2738,0.00,0,0,0,0
2838,0.00,0,0,0,0
2938,0.00,0,0,0,0
3038,0.00,0,0,0,0
3138,0.00,0,0,0,0
3238,0.00,0,0,0,0
3338,0.00,0,0,0,0
3438,0.00,0,0,0,0
3538,0.00,0,0,0,0
3638,0.00,0,0,0,0
3738,0.00,0,0,0,0
3838,0.00,0,0,0,0
3938,0.00,0,0,0,0
4038,0.00,0,0,0,0
4139,0.00,0,0,0,0
4239,0.00,0,0,0,0
4339,0.00,0,0,0,0
4439,0.00,0,0,0,0
4539,inf,0,0,0,0
4639,inf,0,0,0,0
6365,3536.78,-5,6,0,0
6465,3536.78,0,6,0,0
6565,4403.67,0,-80,-8,0
6665,4000.00,0,-40,-20,0
6765,3750.00,0,-15,-41,0
6865,3555.56,0,4,-81,0
6965,3555.56,0,4,-81,0
7065,3333.33,0,26,-159,0
7165,3137.25,-33,46,-313,0
7265,3137.25,0,46,-313,0
7365,2926.83,-17,67,-619,0
7465,2926.83,0,67,-619,0
7565,2774.57,-6,82,-1229,0
7665,2774.57,0,82,-1229,0
7766,2651.93,0,94,-2448,0
7866,2666.67,-78,93,-4886,0
7966,2666.67,0,93,-4886,0
8066,2891.57,-22,70,-9764,0
8166,2891.57,0,70,-9764,0
8266,3200.00,0,40,-19524,0
8366,3503.65,0,9,26489,0
8466,3779.53,0,-17,-12560,0
8566,3966.94,-23,-36,-25123,0
8666,3966.94,0,-36,-25123,0
8766,4102.56,0,-50,15285,0
8866,4102.56,0,-50,30564,0
8966,4000.00,0,-40,-4412,0
9066,3902.44,0,-30,-8827,0
9166,3750.00,-7,-15,-17655,0
9266,3750.00,0,-15,-17655,0
9366,3609.02,0,0,0,0
9466,3453.24,0,14,1,0
9566,3453.24,0,14,1,0
9666,3333.33,0,26,4,0
9766,3310.34,0,28,10,0
9866,3356.64,-20,24,22,0
9966,3356.64,0,24,22,0
10066,3478.26,0,12,45,0
10166,3582.09,0,1,0,0
10266,3692.31,-7,-9,0,0
10366,3692.31,0,-9,0,0
10466,3750.00,0,-15,-1,0
10566,3809.52,0,-20,-4,0
10667,3779.53,0,-17,-9,0
10767,3779.53,0,-17,-9,0
10867,3750.00,0,-15,-19,0
10967,3692.31,0,-9,-38,0
11067,3609.02,0,0,0,0
11167,3609.02,0,0,0,0
11267,3555.56,0,4,0,0
11367,3503.65,0,9,0,0
11467,3478.26,0,12,1,0
11567,3478.26,0,12,1,0
11667,3503.65,0,9,2,0
11767,3529.41,0,7,4,0
11867,3555.56,0,4,8,0
11967,3555.56,0,4,8,0
12067,3582.09,0,1,0,0
12167,3636.36,0,-3,0,0
12267,3720.93,0,-12,-1,0
12367,3720.93,0,-12,-1,0
12467,3720.93,0,-12,-3,0
12567,3692.31,0,-9,-6,0
12667,3636.36,0,-3,-12,0
12767,3636.36,0,-3,-12,0
12867,3609.02,0,0,0,0
12967,3555.56,0,4,0,0
13067,3503.65,0,9,0,0
13167,3503.65,0,9,0,0
13267,3478.26,0,12,1,0
13367,3529.41,0,7,2,0
13467,3555.56,0,4,4,0
13568,3555.56,0,4,4,0
13668,3609.02,0,0,0,0
13768,3664.12,0,-6,0,0
